signal_id,family,description,inputs,information_horizon
dq2_outcome_ridge_a10_surprise_ewm20,DQ2_EPA_RIDGE,"Recent process-minus-realized EPA, span 20","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_ridge_a100_cum_margin,DQ2_EPA_RIDGE,Cumulative home-signed OOS EPA prediction from dq2_outcome_ridge_a100,"action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_ridge_a100_process_ewm5,DQ2_EPA_RIDGE,"Recent home-signed OOS process EPA, span 5","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_ridge_a100_surprise_ewm5,DQ2_EPA_RIDGE,"Recent process-minus-realized EPA, span 5","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_ridge_a100_process_ewm10,DQ2_EPA_RIDGE,"Recent home-signed OOS process EPA, span 10","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_ridge_a100_surprise_ewm10,DQ2_EPA_RIDGE,"Recent process-minus-realized EPA, span 10","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_ridge_a100_process_ewm20,DQ2_EPA_RIDGE,"Recent home-signed OOS process EPA, span 20","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_ridge_a100_surprise_ewm20,DQ2_EPA_RIDGE,"Recent process-minus-realized EPA, span 20","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_elastic_a0.001_l0.1_cum_margin,DQ2_EPA_ELASTIC,Cumulative home-signed OOS EPA prediction from dq2_outcome_elastic_a0.001_l0.1,"action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_elastic_a0.001_l0.1_process_ewm5,DQ2_EPA_ELASTIC,"Recent home-signed OOS process EPA, span 5","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_elastic_a0.001_l0.1_surprise_ewm5,DQ2_EPA_ELASTIC,"Recent process-minus-realized EPA, span 5","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_elastic_a0.001_l0.1_process_ewm10,DQ2_EPA_ELASTIC,"Recent home-signed OOS process EPA, span 10","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_elastic_a0.001_l0.1_surprise_ewm10,DQ2_EPA_ELASTIC,"Recent process-minus-realized EPA, span 10","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_elastic_a0.001_l0.1_process_ewm20,DQ2_EPA_ELASTIC,"Recent home-signed OOS process EPA, span 20","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_elastic_a0.001_l0.1_surprise_ewm20,DQ2_EPA_ELASTIC,"Recent process-minus-realized EPA, span 20","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_elastic_a0.01_l0.1_cum_margin,DQ2_EPA_ELASTIC,Cumulative home-signed OOS EPA prediction from dq2_outcome_elastic_a0.01_l0.1,"action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_elastic_a0.01_l0.1_process_ewm5,DQ2_EPA_ELASTIC,"Recent home-signed OOS process EPA, span 5","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_elastic_a0.01_l0.1_surprise_ewm5,DQ2_EPA_ELASTIC,"Recent process-minus-realized EPA, span 5","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_elastic_a0.01_l0.1_process_ewm10,DQ2_EPA_ELASTIC,"Recent home-signed OOS process EPA, span 10","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_elastic_a0.01_l0.1_surprise_ewm10,DQ2_EPA_ELASTIC,"Recent process-minus-realized EPA, span 10","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_elastic_a0.01_l0.1_process_ewm20,DQ2_EPA_ELASTIC,"Recent home-signed OOS process EPA, span 20","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_elastic_a0.01_l0.1_surprise_ewm20,DQ2_EPA_ELASTIC,"Recent process-minus-realized EPA, span 20","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_elastic_a0.01_l0.5_cum_margin,DQ2_EPA_ELASTIC,Cumulative home-signed OOS EPA prediction from dq2_outcome_elastic_a0.01_l0.5,"action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_elastic_a0.01_l0.5_process_ewm5,DQ2_EPA_ELASTIC,"Recent home-signed OOS process EPA, span 5","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_elastic_a0.01_l0.5_surprise_ewm5,DQ2_EPA_ELASTIC,"Recent process-minus-realized EPA, span 5","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_elastic_a0.01_l0.5_process_ewm10,DQ2_EPA_ELASTIC,"Recent home-signed OOS process EPA, span 10","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_elastic_a0.01_l0.5_surprise_ewm10,DQ2_EPA_ELASTIC,"Recent process-minus-realized EPA, span 10","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_elastic_a0.01_l0.5_process_ewm20,DQ2_EPA_ELASTIC,"Recent home-signed OOS process EPA, span 20","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_elastic_a0.01_l0.5_surprise_ewm20,DQ2_EPA_ELASTIC,"Recent process-minus-realized EPA, span 20","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_hgb_l7_r5_cum_margin,DQ2_EPA_HGB,Cumulative home-signed OOS EPA prediction from dq2_outcome_hgb_l7_r5,"action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_hgb_l7_r5_process_ewm5,DQ2_EPA_HGB,"Recent home-signed OOS process EPA, span 5","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_hgb_l7_r5_surprise_ewm5,DQ2_EPA_HGB,"Recent process-minus-realized EPA, span 5","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_hgb_l7_r5_process_ewm10,DQ2_EPA_HGB,"Recent home-signed OOS process EPA, span 10","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_hgb_l7_r5_surprise_ewm10,DQ2_EPA_HGB,"Recent process-minus-realized EPA, span 10","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
dq2_outcome_hgb_l7_r5_process_ewm20,DQ2_EPA_HGB,"Recent home-signed OOS process EPA, span 20","action_pass,down,ydstogo,log_ydstogo,yardline_100,remaining_minutes,elapsed_fraction,ep,time_to_throw,qb_dropback_depth,defender_distance_at_release,is_under_pressure,is_pressure_2yards,is_pressure_3yards,men_in_box,pocket_quality,pressure_x_dropback_depth,pocket_x_time_to_throw,depth_of_target,receiver_separation,defender_distance_at_catch,is_tight_coverage,is_open_target,catch_quality,separation_x_depth,time_to_first_contact,yards_before_contact,defenders_in_radius_at_tackle,rush_quality,play_yards,is_completion,is_successful,is_explosive,is_turnover,is_turnover_on_downs,is_first_down,yards_after_catch,yards_after_contact,is_stuffed,is_breakaway",POST_PLAY_RETROSPECTIVE_CV
